count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
14,,TD controls,,11.0,,,11-23,11.0,23.0,,0,9727,11984,3815022,
59,Younger adults,patients,female,0.0,29.0,0.0,,0.0,0.0,0.0,0,8734,10232,8561439,
47,older adults,patients,female,0.0,33.0,0.0,,0.0,0.0,0.0,0,8734,10232,8561439,
45,Younger adults,patients,female,0.0,23.0,0.0,,0.0,0.0,0.0,0,8734,10232,8561439,
35,older adults,patients,female,0.0,23.0,0.0,,0.0,0.0,0.0,0,8734,10232,8561439,
1,superior memorist,healthy,C.L.,0.0,0.0,28.0,28,28.0,28.0,28.0,0,8627,9437,4350403,
13,graduate students,healthy,male,13.0,0.0,24.0,21-26,21.0,26.0,24.0,0,8627,9437,4350403,
22,healthy,undergraduate students,,3.0,19.0,20.7,18-24,18.0,24.0,,0,10473,10903,3406317,
64,chronic mTBI,patients,,25.0,39.0,45.3,14.6 years,46.0,14.6,,1,8094,10308,8751629,
40,CN,healthy,,21.0,19.0,40.2,9.4 years,41.0,9.4,,1,8094,10308,8751629,
33,NPC,patients,,21.0,12.0,38.91,18-60,18.0,60.0,38.91,0,8397,10256,6660255,
15,healthy,controls,,10.0,5.0,40.33,26-55,26.0,55.0,40.33,0,8397,10256,6660255,
43,bipolar disorder type 1 (BD1),patients,,25.0,18.0,40.0,18-65,18.0,65.0,38.0,1,6745,10117,4519303,
36,bipolar disorder type 2 (BD2),patients,,20.0,16.0,42.0,18-65,18.0,65.0,41.0,1,6745,10117,4519303,
6,bipolar disorder not otherwise specified (BDNOS),patients,,3.0,3.0,38.0,18-65,18.0,65.0,37.0,1,6745,10117,4519303,
121,healthy,healthy,,60.0,61.0,39.0,18-65,18.0,65.0,38.0,1,6745,10117,4519303,
21,BPD,patients,female,0.0,21.0,30.5,18 to 43,18.0,43.0,32.0,0,12448,16247,5067102,
23,healthy,healthy,,0.0,23.0,32.5,20 to 46,20.0,46.0,34.0,0,12448,16247,5067102,
23,healthy,college freshmen,,7.0,,19.0,18-20,18.0,20.0,,0,10425,12473,5614979,
25,,male subjects,right-handed and trained,25.0,,,,,,,0,8068,10625,6971822,
46,neurologically healthy,healthy,,,,24.22,1955 years,,,,0,12414,12875,4543892,
33,chronic tinnitus,patients,,,12.0,,,,,,0,10120,12682,5517493,
45,recent-onset tinnitus,patients,,,19.0,,,,,,0,10120,12682,5517493,
35,,healthy,controls,,18.0,,,,,,0,10120,12682,5517493,
8,,,,4.0,4.0,59.0,49-69,49.0,69.0,,0,4719,5457,6533560,
9,ASD,patients,female,,9.0,18.7,12.5 - 24.5,12.5,24.5,,0,10720,13256,6591689,
9,,healthy,female,,9.0,19.9,13.9 - 19.9,13.9,19.9,,0,10720,13256,6591689,
20,healthy,children,right-handed,10.0,10.0,9.6,8 years 7 months - 11 years 3 months,8.0,11.0,9.6,0,8835,10115,6093481,
20,adolescents,,,10.0,10.0,13.3,12 years 8 months - 15 years 0 months,12.0,15.0,13.3,0,8835,10115,6093481,
20,young adults,,,10.0,10.0,20.9,18 years 10 months - 23 years 7 months,18.0,23.0,20.9,0,8835,10115,6093481,
43,,,,,,,,,,,0,12944,15107,7428471,
22,healthy,healthy,,,,25.36,,,,,0,27340,27966,8660877,
63,PD patients,patients,,,,,,,,,2,7785,9923,8160303,
33,control subjects,healthy,,,,,,,,,2,7785,9923,8160303,
23,migraine without aura,patients,,,18.0,27.61,20 to 37 years,,,,0,9693,12028,8687546,
45,schizophrenia,patients,,,,,,,,,0,6268,7515,7525302,
19,,healthy,controls,,,,,,,,0,6268,7515,7525302,
27,healthy,healthy,,,,,,,,,0,7752,8584,7456884,
56,,,,,,,,,,,1,14269,16010,8119860,
234,healthy,students,adolescent,,122.0,18.6,18.6 - 18.6,18.6,18.6,,0,23583,24825,5579001,
39,healthy,healthy,,15.0,24.0,21.9,,0.0,0.0,0.0,0,11380,13099,8752965,
21,,Active,neurofeedback,0.0,0.0,0.0,,0.0,0.0,0.0,0,11380,13099,8752965,
18,,Sham,neurofeedback,0.0,0.0,0.0,,0.0,0.0,0.0,0,11380,13099,8752965,
33,CHR,participants,,,,,,,,,0,7146,8219,6706374,
19,healthy,control,,,,,,,,,0,7146,8219,6706374,
24,healthy,healthy,,12.0,12.0,29.41,22 to 39 years,22.0,39.0,,0,5625,6682,8015493,
12,young,healthy,,0.0,8.0,0.0,19-30,19.0,30.0,24.0,0,15986,17056,5605556,
12,older,healthy,,0.0,9.0,0.0,60-85,60.0,85.0,68.5,0,15986,17056,5605556,
21,TCC,patients,,,,,,,,,0,15315,16186,5670503,
16,Baduanjin,patients,,,,,,,,,0,15315,16186,5670503,
25,control,patients,,,,,,,,,0,15315,16186,5670503,
10,Group A,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1,13841,14483,5090046,
15,Group B,healthy,Group B,8.0,7.0,25.0,18-35,18.0,35.0,25.0,1,13841,14483,5090046,
67,healthy,healthy,,,,,,,,,0,20725,21586,8720193,
42,healthy,healthy,male,42.0,0.0,23.86,19-32,19.0,32.0,23.86,0,10534,11508,4380440,
89,,,,,,,,,,,1,32058,35809,5168646,
83,,,,,,,,,,,1,32058,35809,5168646,
51,PC patients,patients,PC,28.0,23.0,65.16,2.43 years,65.16,65.16,65.16,1,6957,8328,8316979,
51,normal hearing controls,healthy,NH,21.0,30.0,64.67,1.67 years,64.67,64.67,64.67,1,6957,8328,8316979,
48,,healthy,,,,,,,,,2,1557,5191,4802529,
150,patients,patients,,,,,,,,,0,14799,15603,4738255,
46,healthy,healthy,,,,,,,,,0,14799,15603,4738255,
50,healthy,patients,group1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,8,10466,13201,6350268,
30,patients,healthy,group2,15.0,15.0,45.0,30-60,30.0,60.0,40.0,8,10466,13201,6350268,
24,healthy,Mandarin speakers,native,8.0,,25.4,21-31,21.0,31.0,,0,12801,13744,7268089,
24,healthy,German speakers,native,8.0,,25.3,18-32,18.0,32.0,,0,12801,13744,7268089,
58,,,,28.0,32.0,,18-50,18.0,50.0,,0,13027,14155,3907682,
28,,lower intelligence,,,,93.0,,,,,0,13027,14155,3907682,
30,,higher intelligence,,,,123.0,,,,,0,13027,14155,3907682,
10,healthy,participants,adult,8.0,2.0,,22-45 years,22.0,45.0,,0,6835,7181,3653128,
47,COVID,patients,,25.0,0.0,34.79,,0.0,0.0,0.0,0,8320,9270,8820653,
35,,healthy,controls,24.0,0.0,32.68,,0.0,0.0,0.0,0,8320,9270,8820653,
166,,,,,,,,,,,0,9356,10834,4019564,
85,,,,,,,,,,,0,9356,10834,4019564,
124,,,,,,,,,,,0,9356,10834,4019564,
18,BED,patients,women,0.0,18.0,19.65,18-23,18.0,23.0,,0,13486,14921,5061815,
26,non-eating disordered controls,healthy,women,0.0,26.0,,,,,,0,13486,14921,5061815,
2,BED,patients,men,2.0,0.0,,,,,,0,13486,14921,5061815,
144,healthy,healthy,right-handers,72.0,72.0,27.0,6years,27.0,27.0,27.0,0,13847,15345,6420474,
24,HD-tDCS,patients,,,,,,,,,3,21682,22446,8363005,
19,sham,patients,,,,,,,,,3,21682,22446,8363005,
24,healthy,participants,,7.0,17.0,24.67,1936,0.0,0.0,0.0,0,72654,73357,8755760,
18,,,,9.0,9.0,26.0,3.4 years,,,,0,9052,9476,3648477,
34,neurologically healthy,participants,,,,24.9,20-38 years,20.0,38.0,,0,12647,13860,6646524,
15,,,,5.0,,24.0,,,,,0,7608,8165,5066914,
57,typically developing children without reading disorders,healthy,,31.0,26.0,10.19,,0.0,0.0,0.0,1,8182,9167,7099000,
17,PBD-depression,patients,children and adolescents,,,,,,,,0,7171,8637,4149208,
18,healthy,controls,age- and sex-matched,,,,,,,,0,7171,8637,4149208,
24,healthy,healthy,,11.0,0.0,20.63,3.20 years,20.63,20.63,20.63,0,6577,7149,5090005,
26,healthy,healthy,,0.0,15.0,25.0,18-35,18.0,35.0,25.0,0,7291,8220,7292263,
14,experimental,patients,right hand-dominant college students,7.0,0.0,22.0,18-25,18.0,25.0,22.0,0,7306,8217,3894973,
12,control,healthy,right hand-dominant college students,5.0,0.0,24.0,20-28,20.0,28.0,24.0,0,7306,8217,3894973,
116,healthy,patients,,67.0,49.0,44.3,1985 years,19.4,43.0,43.0,0,5482,6871,5801317,
16,UHR for developing psychosis,patients,,0.0,0.0,,,,,,0,5402,7179,4849453,
16,healthy controls,healthy,,0.0,0.0,,,,,,0,5402,7179,4849453,
17,healthy,healthy,,11.0,6.0,32.8,32.8-48.1,32.8,48.1,,0,33350,33787,6363380,
15,PBD,patients,,,,,,,,,0,6402,9600,3590243,
15,healthy,comparison participants,,,,,,,,,0,6402,9600,3590243,
18,WC,patients,,,,37.25,13.76 years,,,,0,7116,8584,5591831,
20,,healthy,,,,,,,,,0,7116,8584,5591831,
11,lower grades,patients,children,6.0,5.0,4.4,3.25-4,3.25,4.0,,0,8229,9688,6969119,
11,intermediate grades,patients,children,6.0,5.0,6.2,5.66-6.9,5.66,6.9,,0,8229,9688,6969119,
12,higher grades,patients,children,6.0,6.0,8.5,7.6-10.2,7.6,10.2,,0,8229,9688,6969119,
52,typically developing,adolescents,between the ages of 14 and 18 years old,,30.0,,,,,,0,11874,14378,7183158,
40,healthy,healthy,,32.0,8.0,20.5,18-28,18.0,28.0,,0,12059,12659,3605341,
17,,professional players,,17.0,,30.2,1.5,30.2,30.2,,0,6052,6646,5002985,
17,,high-rank amateur players,,17.0,,32.5,2.3,32.5,32.5,,0,6052,6646,5002985,
17,,high-rank amateur players,,17.0,,31.4,2.7,31.4,31.4,,0,6052,6646,5002985,
19,,novice subjects,,,,20.3,0.2,20.3,20.3,,0,6052,6646,5002985,
19,ESRD,patients,,9.0,,,,,,,1,8181,9529,8652044,
24,normal renal functions,controls,,9.0,,,,,,,1,8181,9529,8652044,
18,,,,,8.0,25.1,,,,,0,9211,10028,6418099,
21,healthy,participants,native Japanese speakers,14.0,0.0,21.0,18-24,18.0,24.0,21.0,0,6935,7406,5215289,
67,typically developing controls,healthy,TD-C,0.0,0.0,0.0,,0.0,0.0,0.0,0,6199,8436,7501693,
56,ADHD-C patients,patients,ADHD-C,0.0,0.0,0.0,,0.0,0.0,0.0,0,6199,8436,7501693,
32,ADHD-I patients,patients,ADHD-I,0.0,0.0,0.0,,0.0,0.0,0.0,0,6199,8436,7501693,
20,healthy,healthy,,10.0,10.0,25.5,20-30 years,20.0,30.0,25.5,0,10674,12404,3338067,
728,,,,,,,,,,,0,7551,10184,7418535,
14,22q11DS,patients,,7.0,7.0,13.0,9-17,9.0,17.0,13.0,0,13056,16775,4429366,
14,healthy,controls,,9.0,5.0,12.0,8-17,8.0,17.0,12.0,0,13056,16775,4429366,
20,ASD,patients,ASD patients,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1,7506,10263,3187762,
20,SZ,patients,SZ patients,15.0,5.0,30.0,25-35,25.0,35.0,30.0,1,7506,10263,3187762,
20,Healthy,healthy,Healthy controls,10.0,10.0,28.0,22-35,22.0,35.0,28.0,1,7506,10263,3187762,
101,,,,,62.0,34.57,,,,,0,10824,12042,3424055,
22,patients,patients,,,,,,,,,0,10678,12828,6072647,
22,controls,healthy,,,,,,,,,0,10678,12828,6072647,
11,,group1,,10.0,1.0,34.4,10.2,34.4,34.4,34.4,0,14486,15113,4977170,
11,,group2,,10.0,1.0,35.3,11.8,35.3,35.3,35.3,0,14486,15113,4977170,
22,,participants,,4.0,18.0,1829.0,7-14,7.0,14.0,10.0,0,12648,13868,4797753,
27,younger,patients,women,,18.0,22.37,,,,,0,10427,13912,8831882,
24,older adults,patients,women,,13.0,68.29,,,,,0,10427,13912,8831882,
73,healthy,patients,morning types,,,,,,,,0,5844,7789,7830976,
73,healthy,patients,evening types,,,,,,,,0,5844,7789,7830976,
39,,healthy,,,,23.97,3.26,,,,0,5844,7789,7830976,
50,PTSD,patients,symptom provocation,25.0,25.0,35.0,20-50,20.0,50.0,30.0,5,5229,7568,3430553,
50,PTSD,patients,cognitive-emotional,30.0,20.0,40.0,25-55,25.0,55.0,45.0,5,5229,7568,3430553,
50,healthy,healthy,control,20.0,30.0,30.0,18-40,18.0,40.0,25.0,5,5229,7568,3430553,
19,ADHD combined type,patients,right-handed children,9.0,,10.75,8-12,8.0,12.0,,0,26263,28508,3498108,
14,healthy,healthy,volunteers,8.0,,10.05,8-12,8.0,12.0,,0,26263,28508,3498108,
7,normal or corrected-to-normal visual acuity,volunteers,,5.0,2.0,,34-70,,,,0,10265,10717,8460772,
50,stroke patients,patients,vocal music group,0.0,0.0,0.0,,0.0,0.0,0.0,0,7398,11044,7664275,
50,stroke patients,patients,instrumental music group,0.0,0.0,0.0,,0.0,0.0,0.0,0,7398,11044,7664275,
50,stroke patients,patients,audiobook group,0.0,0.0,0.0,,0.0,0.0,0.0,0,7398,11044,7664275,
60,stroke patients,patients,music group,0.0,0.0,0.0,,0.0,0.0,0.0,0,7398,11044,7664275,
60,stroke patients,patients,control group,0.0,0.0,0.0,,0.0,0.0,0.0,0,7398,11044,7664275,
35,DD,children,DD,23.0,12.0,8.5,8-11,8.0,11.0,9.0,0,11527,14377,5758587,
35,TD,children,TD,12.0,23.0,8.5,8-11,8.0,11.0,9.0,0,11527,14377,5758587,
1,stroke,patients,MC,1.0,0.0,47.0,47,47.0,47.0,47.0,3,6909,8272,5216041,
1,healthy,healthy,HC,0.0,1.0,47.0,47,47.0,47.0,47.0,3,6909,8272,5216041,
20,normal or corrected-to-normal vision,participants,right-handed Portuguese native speakers,5.0,15.0,22.0,4 years,22.0,22.0,22.0,0,8069,8756,3026336,
1,post-traumatic stress disorder,patients,woman,0.0,1.0,23.0,23,23.0,23.0,23.0,13,5046,6150,8898830,
28,healthy,young adults,YA,19.0,9.0,24.39,18-34,18.0,34.0,,4,9185,11794,7004957,
24,healthy,older adults,OA,,9.0,66.95,55-75,55.0,75.0,,4,9185,11794,7004957,
31,,,,16.0,15.0,22.54,21-24,21.0,24.0,,0,10914,11741,6711877,
50,healthy,subjects,young and healthy,25.0,25.0,20.0,17-25,17.0,25.0,21.0,0,6990,7742,6581730,
22,presbycusis,patients,,,,,,,,,0,9021,11874,5859072,
23,healthy,subjects,,,,,,,,,0,9021,11874,5859072,
22,smokers,participants,adult,,,1965.0,,,,,0,7017,9074,4085720,
30,,,,,,,,,,,1,4999,8090,8047070,
26,,,,11.0,15.0,,,,,,1,4999,8090,8047070,
12,healthy,participants,right-handed,3.0,9.0,33.0,22-42,22.0,42.0,30.0,0,9148,9963,5481872,
37,,,,,,,,,,,0,9395,10407,6007508,
24,,women volunteers,,,24.0,,,,,,0,6305,7646,5748416,
19,normal,students,female,0.0,19.0,21.33,13-20,13.0,20.0,,0,12905,14247,3688578,
20,,participants,,,,,,,,,0,6752,7092,4816802,
72,drug-resistant TLE,patients,,,,,,,,,0,4437,7264,7815622,
36,,healthy,controls,,,,,,,,0,4437,7264,7815622,
25,,children,,,13.0,9.55,6-11,6.0,11.0,,0,7658,9254,6969350,
18,,adolescents,,,9.0,14.82,12-17,12.0,17.0,,0,7658,9254,6969350,
26,,adults,,,15.0,21.28,18-27,18.0,27.0,,0,7658,9254,6969350,
15,,participants,,15.0,,26.0,26.0,26.0,26.0,26.0,0,8450,9492,5270359,
67,primary generalized SAD,patients,,,,,,,,,0,9777,11903,3608942,
28,healthy controls,healthy,,,,,,,,,0,9777,11903,3608942,
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3,1665,4344,5338867,
40,patients,healthy,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,3,1665,4344,5338867,
94,SCD,patients,SCD individuals,,,,,,,,0,7381,8539,7868384,
75,MCI,patients,MCI patients,,,,,,,,0,7381,8539,7868384,
82,NC,healthy,well-matched NCs,,,,,,,,0,7381,8539,7868384,
82,AD patients,patients,,,,,,,,,1,7266,9316,6524720,
50,normal controls (NCs),healthy,,,,,,,,,1,7266,9316,6524720,
17,healthy,participants,right-handed,,,25.0,2034,,,,0,10957,11931,4019881,
100,healthy,healthy,Chinese,42.0,58.0,20.86,2.01,20.86,20.86,20.86,0,8397,9189,6121151,
18,PBD,patients,,,,,,,,,0,5279,6939,3933715,
18,normal controls,healthy,,,,,,,,,0,5279,6939,3933715,
50,MJ users,patients,MJ users,30.0,20.0,18.0,14-20,14.0,20.0,17.0,0,8571,11699,4691408,
50,Healthy controls,healthy,Healthy controls,25.0,25.0,19.0,15-22,15.0,22.0,20.0,0,8571,11699,4691408,
23,healthy,healthy,,11.0,,25.8,18-43,18.0,43.0,,0,11597,12017,4683540,
79,non-demented,participants,non-demented,,,,,,,,0,7359,8585,8222619,
9,healthy,healthy,,0.0,5.0,23.34,,0.0,0.0,0.0,0,5371,8382,3116739,
49,ADT,patients,,,,,,,,,0,5675,7687,8639725,
15,PC-non-ADT,patients,control,,,,,,,,0,5675,7687,8639725,
20,cisgender controls,healthy,cismen,10.0,0.0,28.45,SD age = 5.17,,,,0,7142,9207,7356844,
20,transgender individuals,patients,transmen,10.0,0.0,29.55,SD age = 10.90,,,,0,7142,9207,7356844,
98,healthy,healthy,subjects,,,69.5,58-95,58.0,95.0,,0,13898,15935,8393360,
56,typically developing,healthy,adolescents,28.0,28.0,16.9,14-18,14.0,18.0,16.9,0,8147,9061,7229488,
44,HIV+/syphilis+,patients,,43.0,1.0,32.11,18-50,18.0,50.0,32.11,0,7689,11211,7073437,
45,HIV+/syphilis-,patients,,42.0,3.0,31.23,18-50,18.0,50.0,31.23,0,7689,11211,7073437,
43,healthy,healthy,,39.0,4.0,33.09,18-50,18.0,50.0,33.09,0,7689,11211,7073437,
44,chronic osteoarthritis,patients,acupuncture nave,,19.0,,43-70,43.0,70.0,,1,6116,6774,4625557,
16,,,,10.0,6.0,21.43,,,,,0,13677,14325,4017150,
9,SD,patients,consecutive,6.0,0.0,64.7,(5.1),,,,0,6364,8407,3398766,
22,,healthy,control,12.0,0.0,65.1,(6.8),,,,0,6364,8407,3398766,
50,IBS,patients,right handed male,50.0,0.0,34.0,18-50,18.0,50.0,34.0,0,5986,7176,5503292,
50,healthy,controls,right handed male,50.0,0.0,30.0,18-50,18.0,50.0,30.0,0,5986,7176,5503292,
21,healthy,patients,young,12.0,9.0,26.0,3.6,26.0,29.0,26.5,0,45697,46616,4458841,
22,healthy,patients,young,7.0,15.0,28.0,3.9,28.0,31.0,28.5,0,45697,46616,4458841,
8,MCI patients,patients,,2.0,6.0,74.1,7.8 years,0.0,0.0,0.0,0,4502,6727,4433670,
15,elder healthy controls,healthy,,8.0,7.0,73.7,7.3 years,0.0,0.0,0.0,0,4502,6727,4433670,
34,mobile phone dependent,MPD,,,21.0,,18-27,,,,1,10960,11984,4855531,
34,non-MPD,CG,,,21.0,,18-27,,,,1,10960,11984,4855531,
21,gSAD,patients,,7.0,14.0,28.39,18-55,18.0,55.0,,0,5721,7611,4276016,
317,HCs,healthy,,0.0,0.0,,,,,,0,42486,43566,8410528,
289,autistic patients (ASD),patients,,0.0,0.0,,,,,,0,42486,43566,8410528,
52,healthy,participants,,,,,,,,,0,36915,37396,8233416,
17,amblyopia,patients,,0.0,0.0,,,,,,0,6716,8468,6683781,
17,normal vision,healthy,,0.0,0.0,,,,,,0,6716,8468,6683781,
20,healthy,healthy,,10.0,10.0,26.5,20-33,20.0,33.0,26.5,0,5254,5832,3316621,
24,fibromyalgia,patients,,,,,,,,,0,23176,23957,7816461,
24,healthy,controls,pain-free,,,,,,,,0,23176,23957,7816461,
100,healthy,patients,youngest,50.0,50.0,25.0,18-30,18.0,30.0,25.0,3,16417,18979,3810651,
100,healthy,patients,oldest,50.0,50.0,70.0,65-80,65.0,80.0,70.0,3,16417,18979,3810651,
14,,,,,10.0,22.57,,,,,0,31310,31908,3990587,
25,depressed patients,patients,female,,25.0,,,,,,0,8855,10107,6258168,
13,healthy controls,healthy,,,,,,,,,0,8855,10107,6258168,
310,healthy,healthy,college students,140.0,170.0,21.69,18-25,18.0,25.0,21.69,0,21679,23714,3236756,
28,healthy,patients,adults,0.0,28.0,27.0,19-45,19.0,45.0,27.0,3,4961,5764,5359254,
18,patients,healthy,volunteers,15.0,3.0,577.0,,,,,0,6107,7017,7311494,
18,patients,patients,laryngectomy,15.0,3.0,618.0,,,,,0,6107,7017,7311494,
22,healthy,patients,right-handed women,0.0,22.0,22.02,0.96,,,,0,10572,11107,4976095,
19,healthy,healthy,,16.0,3.0,28.0,21-34,21.0,34.0,28.0,0,7466,8096,3417167,
35,CD,patients,males,35.0,16.0,14.69,12-17,12.0,17.0,,0,6766,8789,6126420,
16,CD,patients,females,35.0,16.0,14.69,12-17,12.0,17.0,,0,6766,8789,6126420,
53,,healthy,,35.0,18.0,14.83,12-17,12.0,17.0,,0,6766,8789,6126420,
30,,,,,,,,,,,0,8335,9881,8355471,
10,AD,patients,,5.0,5.0,50.0,40-60,40.0,60.0,50.0,0,4847,5323,5466595,
11,controls,healthy,,6.0,5.0,45.0,35-55,35.0,55.0,45.0,0,4847,5323,5466595,
20,,,,6.0,14.0,21.05,1940,21.05,21.05,21.05,0,16639,17238,8517932,
16,healthy,healthy,,0.0,8.0,22.1,0.8 years,22.1,22.1,22.1,0,3911,5001,4082872,
33,obese,participants,,,,29.5,18-35,18.0,35.0,,0,6204,7284,6521098,
25,acute CO poisoning and subsequently progressed to DEACMP,patients,,14.0,11.0,38.2,34 years,34.0,34.0,34.0,0,5081,6119,7186243,
25,,healthy,,,,,,,,,0,5081,6119,7186243,
15,motor CD,patients,adult,,,,,,,,0,5159,6692,4393246,
14,,healthy,age-and-sex matched controls,,,,,,,,0,5159,6692,4393246,
15,PTSD,patients,OEF/OIF veterans,,,27.3,,,,,0,5635,7513,3797966,
30,EEG recording,participants,,,,,,,,,0,6876,8071,5223054,
25,fMRI scanning,participants,,,,,,,,,0,6876,8071,5223054,
15,ASD,patients,ASD,14.0,1.0,9.66,9.66 - 9.66,9.66,9.66,9.66,0,5506,7942,6082980,
18,TDC,patients,TDC,10.0,8.0,10.47,10.47 - 10.47,10.47,10.47,10.47,0,5506,7942,6082980,
16,healthy,healthy,adult males,16.0,0.0,26.6,20-34,20.0,34.0,26.6,0,6950,8253,4034329,
23,ESRD,patients,,15.0,5.0,0.0,,0.0,0.0,0.0,0,7071,8759,3916321,
20,normal renal function,healthy,,15.0,5.0,0.0,,0.0,0.0,0.0,0,7071,8759,3916321,
10,AD,patients,music therapy group,4.0,6.0,78.1,69-87,69.0,87.0,78.0,0,5927,8726,4608626,
10,AD,patients,control group,2.0,8.0,77.0,68-89,68.0,89.0,,0,5927,8726,4608626,
31,schizophrenia-spectrum disorder,patients,schizophrenia,20.0,11.0,35.0,20-50,20.0,50.0,30.0,0,8890,11797,8443466,
43,nonpsychiatric healthy controls,healthy,,25.0,18.0,28.0,18-45,18.0,45.0,25.0,0,8890,11797,8443466,
22,mild cognitive impairment due to SD,patients,MCISD group,8.0,,61.59,46-70,46.0,70.0,,0,7944,11028,8025655,
19,,healthy,HC group,10.0,,60.53,51-69,51.0,69.0,,0,7944,11028,8025655,
32,healthy,healthy,young,0.0,0.0,0.0,,0.0,0.0,0.0,0,7227,8372,5890144,
44,healthy,healthy,young,,,25.25,19-37,19.0,37.0,,0,6859,7610,6978675,
14,IGE,patients,,7.0,7.0,33.0,+/-9,,,,0,10222,11326,3515589,
14,,healthy,controls,,,33.0,+/-8,,,,0,10222,11326,3515589,
40,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,6853,7813,5517483,
12,healthy,healthy,adult,11.0,1.0,32.0,5 years,18.0,40.0,32.0,0,4292,5093,3115646,
31,healthy,patients,young adult,17.0,14.0,21.5,1.5 years,,,,1,10037,12304,5339238,
62,,boys,,62.0,,10.95,,,,,0,11068,13570,7374540,
345,,,,46.0,,7.53,6 to 9,6.0,9.0,,0,9505,12099,8559501,
234,,,,45.0,,7.56,7 to 9,7.0,9.0,,0,9505,12099,8559501,
15,,,,,,,,,,,0,9505,12099,8559501,
62,,,,,,,,,,,0,9505,12099,8559501,
49,,,,,,,,,,,0,9505,12099,8559501,
91,,,,,,,,,,,0,9505,12099,8559501,
80,,,,,,,,,,,0,26787,28131,5722874,
44,healthy,healthy,,0.0,23.0,24.8,20 to 44,20.0,44.0,24.8,0,16205,17699,3498892,
16,healthy,participants,right-handed,10.0,6.0,30.1,18-40,18.0,40.0,,0,12442,12867,4072722,
15,,participants,,,,,,,,,0,4698,5313,3734350,
6,ASD,patients,high-functioning,4.0,2.0,17.33,4 males/ 2 females,,,,0,9999,11071,5074002,
6,NT,healthy,adolescents,4.0,2.0,15.83,4 males/ 2 females,,,,0,9999,11071,5074002,
21,normal hearing controls,patients,binaural,,,,,,,,1,10406,10728,6706639,
14,normal hearing controls,patients,left-side,,,,,,,,1,10406,10728,6706639,
15,normal hearing controls,patients,right side,,,,,,,,1,10406,10728,6706639,
30,recuperating from HZ,patients,RHZ,,,61.63,,,,,0,6497,7898,7702236,
30,healthy controls,healthy,HC,,,59.08,,,,,0,6497,7898,7702236,
15,chronic KOA pain,patients,,,8.0,59.13,10.27,,,,1,5987,6698,8805588,
15,,HC,,,11.0,58.53,8.15,,,,1,5987,6698,8805588,
22,PTSD,patients,,5.0,17.0,45.82,7.01 years,0.0,0.0,0.0,0,7357,9024,6218594,
42,POAG,patients,,33.0,9.0,,,,,,0,5161,7744,3933564,
42,,healthy,,,,,,,,,0,5161,7744,3933564,
18,"typical, healthy",volunteers,right-handed,4.0,,24.0,18 to 30years,18.0,30.0,,0,7473,8193,3315678,
21,NF1,patients,,,,,,,,,0,7130,10366,5863896,
20,,control,,,,,,,,,0,7130,10366,5863896,
79,,participants,,,,,,,,,0,7767,9825,5737644,
62,,participants,,30.0,32.0,10.64,,,,,0,7767,9825,5737644,
1185,,participants,,616.0,569.0,30.1,1853,18.0,53.0,,0,59945,61874,5832413,
1600,,participants,,852.0,748.0,31.7,1858 years,18.0,58.0,,0,59945,61874,5832413,
16,,participants,right-handed,0.0,10.0,23.1,1929 years,19.0,29.0,,0,59945,61874,5832413,
28,ON,patients,,18.0,10.0,,,,,,1,5322,7089,8551919,
24,HCs,healthy,controls,16.0,8.0,,,,,,1,5322,7089,8551919,
27,mTBI,patients,,0.0,0.0,,,,,,0,7052,8576,8413771,
26,,controls,,0.0,0.0,,,,,,0,7052,8576,8413771,
147,,patients,,,,,,,,,0,6108,8808,4256062,
20,,healthy,,,,,,,,,0,6108,8808,4256062,
1,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,6,10466,13736,4062281,
1,primary insomnia,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,6,10466,13736,4062281,
58,TLE,patients,,38.0,20.0,34.3,11.8,,,,0,6029,8442,7451150,
40,,healthy,,17.0,23.0,33.17,10.8,,,,0,6029,8442,7451150,
44,CNI-TLE,patients,TLE patient without CI,29.0,15.0,32.29,10.9,,,,0,6029,8442,7451150,
14,CI-TLE,patients,TLE patient with CI,9.0,5.0,39.8,13.1,,,,0,6029,8442,7451150,
11,SAH,patients,,,,,,,,,0,6084,6896,3818578,
10,,healthy,,5.0,,27.3,20-55,20.0,55.0,,0,6084,6896,3818578,
40,PTSD,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,0,12488,16329,7708928,
36,,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,12488,16329,7708928,
1050,healthy,healthy,community-dwelling,0.0,0.0,0.0,,0.0,0.0,0.0,0,21245,22384,7737192,
36,healthy,patients,adult,20.0,16.0,35.0,20-50,20.0,50.0,30.0,0,22626,25529,3695563,
50,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,3,45437,48785,3094760,
