count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
3.0,,healthy,,,,,,,,,7.0,18231,21612,8301890
1.0,,healthy,,1.0,0.0,,,,,,4.0,8242,10615,4975394
10.0,healthy,patients,proficient readers,5.0,5.0,25.0,20-30,20.0,30.0,25.0,6.0,19664,22507,3554651
8.0,patients,patients,less-proficient readers,4.0,4.0,30.0,25-35,25.0,35.0,30.0,6.0,19664,22507,3554651
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,1681,4842,4453277
15.0,stroke,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,1681,4842,4453277
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,37887,41757,3877131
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,37887,41757,3877131
20.0,dyslexic,patients,children,10.0,10.0,9.0,6-12,6.0,12.0,9.0,,32805,36690,4564758
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,5.0,12262,15670,7099000
15.0,patients,patients,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,5.0,12262,15670,7099000
98.0,schizophrenia,patients,,,,,,,,,3.0,5100,6394,4352081
102.0,healthy,controls,,,,,,,,,3.0,5100,6394,4352081
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,30350,33962,5624934
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,30350,33962,5624934
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,10.0,14826,16824,6258154
40.0,patients,patients,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,10.0,14826,16824,6258154
20.0,PD patients with tremor,patients,acupuncture,10.0,10.0,60.0,50-70,50.0,70.0,55.0,,20331,23389,6043808
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,2029,5413,6300783
15.0,patients,patients,old,8.0,7.0,65.0,60-70,60.0,70.0,65.0,1.0,2029,5413,6300783
50.0,healthy,patients,Group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,3.0,6244,8887,3498279
40.0,patients,patients,Group B,15.0,25.0,40.0,30-50,30.0,50.0,35.0,3.0,6244,8887,3498279
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,15296,17943,7292263
30.0,patients,patients,pain,15.0,15.0,45.0,35-55,35.0,55.0,45.0,6.0,15296,17943,7292263
3.0,Childhood abuse,patients,Childhood abuse,10.0,15.0,35.0,20-50,20.0,50.0,30.0,8.0,18848,19493,5104469
3.0,Psychiatric controls,patients,Psychiatric controls,8.0,12.0,40.0,25-55,25.0,55.0,35.0,8.0,18848,19493,5104469
3.0,,healthy,Healthy controls,12.0,18.0,30.0,18-40,18.0,40.0,25.0,8.0,18848,19493,5104469
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,30628,34171,4522675
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,30628,34171,4522675
22.0,TEC,patients,,,,,,,,,2.0,4718,6368,7035375
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,16.0,54049,56271,6715348
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,16.0,54049,56271,6715348
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,1593,4884,2792194
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,1593,4884,2792194
1.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,5.0,14946,17213,6737283
2.0,patients,patients,group2,8.0,12.0,45.0,30-60,30.0,60.0,45.0,5.0,14946,17213,6737283
20.0,migraine patients without aura,patients,migraineurs without aura,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,13923,17214,5520823
20.0,,healthy,,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,13923,17214,5520823
50.0,healthy,patients,group1,25.0,25.0,60.0,50-70,50.0,70.0,55.0,,31262,33094,3600174
30.0,patients,patients,group2,15.0,15.0,65.0,60-70,60.0,70.0,65.0,,31262,33094,3600174
16.0,healthy,patients,subgroup1,8.0,8.0,30.0,20-40,20.0,40.0,30.0,11.0,31710,35534,6662889
20.0,,healthy,subgroup2,10.0,10.0,45.0,35-55,35.0,55.0,45.0,11.0,31710,35534,6662889
20.0,,healthy,group1,10.0,10.0,50.0,40-60,40.0,60.0,45.0,1.0,1446,4395,5538346
15.0,patients,patients,group2,8.0,7.0,65.0,60-70,60.0,70.0,67.0,1.0,1446,4395,5538346
28.0,,healthy,,10.0,18.0,23.79,10 years,,,,,36585,38484,5428836
19.0,,healthy,,7.0,12.0,24.84,22 years,,,,,36585,38484,5428836
50.0,healthy,patients,young Muslim males,30.0,20.0,25.0,18-35,18.0,35.0,24.0,1.0,2521,6062,6309619
50.0,,healthy,young,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,2159,4786,5427072
50.0,patients,patients,elderly,30.0,20.0,70.0,60-80,60.0,80.0,70.0,2.0,2159,4786,5427072
16.0,,healthy,,6.0,10.0,23.6,2.9,23.6,23.6,23.6,4.0,8703,9156,3366349
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,5278,7618,7901965
15.0,patients,patients,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,5278,7618,7901965
1.0,conversion disorder with motor paralysis,patients,patient,1.0,0.0,,,,,,3.0,9732,12001,7292267
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,1758,4975,3837007
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,1758,4975,3837007
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,7.0,15472,18791,3195690
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,7.0,15472,18791,3195690
20.0,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,33729,37425,7179339
15.0,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,33729,37425,7179339
43.0,,healthy,whole cohort,,,,,,,,12.0,33595,36982,4107942
43.0,,healthy,whole cohort,,,,,,,,12.0,33595,36982,4107942
10.0,,healthy,small group,,,,,,,,12.0,33595,36982,4107942
10.0,,healthy,small group,,,,,,,,12.0,33595,36982,4107942
10.0,iHA,patients,SiN > noise,5.0,5.0,30.0,20-40,20.0,40.0,30.0,12.0,33542,37460,6509414
10.0,eHA,patients,SiN > noise,5.0,5.0,35.0,25-45,25.0,45.0,35.0,12.0,33542,37460,6509414
10.0,iHA,patients,SiN > SiN,5.0,5.0,32.0,22-42,22.0,42.0,32.0,12.0,33542,37460,6509414
10.0,eHA,patients,SiN > SiN,5.0,5.0,37.0,27-47,27.0,47.0,37.0,12.0,33542,37460,6509414
24.0,,healthy,,12.0,12.0,30.0,20-40,20.0,40.0,30.0,6.0,31562,34902,3002933
24.0,,healthy,,10.0,14.0,35.0,25-45,25.0,45.0,35.0,6.0,31562,34902,3002933
1.0,healthy,patients,group 1,5.0,7.0,35.0,25-45,25.0,45.0,30.0,2.0,3883,7203,4990538
2.0,patients,patients,group 2,8.0,10.0,42.0,35-50,35.0,50.0,40.0,2.0,3883,7203,4990538
20.0,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,9277,12521,2829029
15.0,,healthy,group 2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,2.0,9277,12521,2829029
3.0,,healthy,,3.0,0.0,,,,,,,21893,24658,2868299
16.0,normal hearing,participants,normal hearing,7.0,9.0,24.7,18-37 years,18.0,37.0,,1.0,5009,6060,3110306
20.0,healthy,patients,group A,10.0,10.0,35.0,20-50,20.0,50.0,30.0,,23120,26291,2755766
15.0,patients,patients,group B,8.0,7.0,45.0,30-60,30.0,60.0,50.0,,23120,26291,2755766
11.0,healthy,normal,subjects,5.0,6.0,31.0,25-38,25.0,38.0,,3.0,7753,11701,3132672
50.0,schizophrenic,patients,normal,25.0,25.0,35.0,20-50,20.0,50.0,30.0,16.0,52143,55656,3549920
50.0,,healthy,normal,30.0,20.0,40.0,25-55,25.0,55.0,38.0,16.0,52143,55656,3549920
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,6.0,15589,19047,3855767
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,6.0,15589,19047,3855767
34.0,MDD,patients,,,,,,,,,1.0,4652,6643,5159433
34.0,,healthy,,,,,,,,,1.0,4652,6643,5159433
6.0,healthy,patients,volunteers,6.0,0.0,,,,,,,24339,27370,4157554
22.0,healthy,subjects,healthy,0.0,22.0,,,,,,,24339,27370,4157554
1.0,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,3.0,5697,8428,3968753
2.0,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,3.0,5697,8428,3968753
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,42299,45959,3428803
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,,42299,45959,3428803
10.0,healthy,patients,term born,5.0,5.0,30.0,20-40,20.0,40.0,35.0,,37364,41033,2923563
15.0,premature,patients,former premature,8.0,7.0,25.0,18-30,18.0,30.0,26.0,,37364,41033,2923563
25.0,DOC,patients,Beijing HDxt,15.0,10.0,45.0,30-60,30.0,60.0,40.0,,56384,59405,6145856
24.0,DOC,patients,Guangzhou HDxt,12.0,12.0,50.0,40-60,40.0,60.0,45.0,,56384,59405,6145856
1.0,TIA,patients,,,,,,,,,14.0,36701,39423,4558976
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,32532,35405,3376727
30.0,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,32532,35405,3376727
30.0,,healthy,,15.0,15.0,25.3,20 to 30,20.0,30.0,,2.0,7483,8369,3709103
16.0,,healthy,,,,,,,,,8.0,24617,26791,4493392
2.0,,healthy,,,,,,,,,8.0,24617,26791,4493392
17.0,,healthy,,,,,,,,,8.0,24617,26791,4493392
1.0,,healthy,,,,,,,,,8.0,24617,26791,4493392
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,9.0,25601,26999,3912435
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,9.0,25601,26999,3912435
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,30941,32662,4617870
30.0,patients,patients,group 2,15.0,15.0,45.0,30-60,30.0,60.0,50.0,,30941,32662,4617870
20.0,psychogenic non-epileptic seizures,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,1771,5267,5460054
15.0,,healthy,group 2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,1.0,1771,5267,5460054
9.0,Crohns disease,patients,,4.0,5.0,26.1,26.1-26.1,26.1,26.1,26.1,2.0,5583,7493,5843226
20.0,early-onset AD,patients,male,10.0,10.0,60.0,50-70,50.0,70.0,55.0,1.0,2400,6352,4117463
30.0,late-onset AD,patients,male,15.0,15.0,75.0,70-80,70.0,80.0,75.0,1.0,2400,6352,4117463
20.0,healthy,control,male,10.0,10.0,65.0,60-70,60.0,70.0,65.0,1.0,2400,6352,4117463
30.0,healthy,control,female,0.0,30.0,70.0,65-75,65.0,75.0,70.0,1.0,2400,6352,4117463
14.0,,healthy,,7.0,7.0,28.6,5.5,7.0,7.0,7.0,3.0,7699,8339,2564949
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,7.0,13826,17308,4451850
30.0,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,7.0,13826,17308,4451850
2.0,SPE,patients,PE with stable emotion,2.0,0.0,30.0,25-35,25.0,35.0,30.0,1.0,6118,8148,8375680
3.0,NPE,patients,PE with abnormal emotion,2.0,1.0,28.0,26-30,26.0,30.0,28.0,1.0,6118,8148,8375680
75.0,typically developing children,participants,3-year-olds,42.0,33.0,4.55,3.35.11 years,3.35,5.11,,3.0,17095,21017,7174551
50.0,BD,patients,A- risk gene,25.0,25.0,35.0,25-45,25.0,45.0,30.0,,14177,17399,6371424
50.0,,healthy,C-allele carrying,30.0,20.0,40.0,30-50,30.0,50.0,45.0,,14177,17399,6371424
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,70190,72647,5807432
40.0,,healthy,group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,,70190,72647,5807432
13.0,healthy,patients,subgroup1,7.0,6.0,25.0,20-30,20.0,30.0,25.0,12.0,28960,32614,2887490
10.0,,healthy,subgroup2,5.0,5.0,35.0,30-40,30.0,40.0,35.0,12.0,28960,32614,2887490
1.0,adolescents,participants,adolescents,0.0,1.0,,,,,,3.0,12234,15042,4639442
1.0,,healthy,young adults,1.0,0.0,,,,,,1.0,6402,9804,5003890
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,1787,3608,6305346
30.0,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,1787,3608,6305346
6.0,healthy,patients,group A,3.0,3.0,35.0,25-45,25.0,45.0,30.0,,29303,33095,4502353
8.0,patients,patients,group B,4.0,4.0,42.0,35-50,35.0,50.0,40.0,,29303,33095,4502353
50.0,Alzheimer's disease,patients,AD,25.0,25.0,70.0,60-80,60.0,80.0,70.0,2.0,3091,5602,8851037
50.0,,healthy,Control,25.0,25.0,65.0,55-75,55.0,75.0,65.0,2.0,3091,5602,8851037
19.0,,healthy,,,,,,,,,1.0,42990,44434,5788979
1.0,,healthy,,1.0,0.0,30.0,20-40,20.0,40.0,30.0,,7370,10606,4771946
20.0,HE,patients,mHE,10.0,10.0,45.0,30-60,30.0,60.0,40.0,1.0,23538,26230,3356373
20.0,,healthy,control,10.0,10.0,40.0,25-55,25.0,55.0,35.0,1.0,23538,26230,3356373
17.0,,healthy,,,,,,,,,10.0,25729,28070,8327959
16.0,,healthy,volunteers,8.0,8.0,28.44,22-38,22.0,38.0,,1.0,18093,21315,5612468
20.0,MB,patients,,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,11169,11588,7439597
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,11169,11588,7439597
15.0,European American youth,patients,European American,10.0,5.0,25.0,20-30,20.0,30.0,25.0,2.0,35276,36958,7759206
50.0,African American youth,patients,African American,30.0,20.0,22.0,18-30,18.0,30.0,22.0,2.0,35276,36958,7759206
15.0,,healthy,,,,20.3,1.2,,,,2.0,7049,10006,7890238
10.0,,healthy,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,1746,5636,4211402
15.0,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,1746,5636,4211402
20.0,T1D,patients,hyperglycemic,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,12408,14535,6901178
30.0,,healthy,control,15.0,15.0,28.0,25-35,25.0,35.0,28.0,,12408,14535,6901178
20.0,MCI patients,patients,,10.0,10.0,65.0,50-80,50.0,80.0,68.0,,12794,13765,4433670
20.0,,healthy,,10.0,10.0,60.0,45-75,45.0,75.0,62.0,,12794,13765,4433670
10.0,ASD,patients,subgroup1,5.0,5.0,25.0,20-30,20.0,30.0,25.0,,24226,27373,3815022
15.0,,healthy,subgroup2,8.0,7.0,30.0,25-35,25.0,35.0,30.0,,24226,27373,3815022
28.0,healthy,patients,group1,10.0,18.0,35.0,20-50,20.0,50.0,30.0,,19085,22159,7515839
15.0,,healthy,group2,8.0,7.0,42.0,30-60,30.0,60.0,45.0,,19085,22159,7515839
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,3213,7141,6697392
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,3213,7141,6697392
24.0,PTSD,patients,,,,,,,,,,16329,18857,7708928
18.0,SCH,patients,,,,,,,,,1.0,6083,7508,8585844
18.0,,healthy,,,,,,,,,1.0,6083,7508,8585844
1.0,SD,patients,LL,0.0,1.0,,,,,,,59887,62914,4205092
1.0,SD,patients,EG,0.0,1.0,,,,,,,59887,62914,4205092
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,14.0,30334,34068,4017150
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,14.0,30334,34068,4017150
18.0,unspecified,patients,extra lucky agents,10.0,8.0,35.0,25-45,25.0,45.0,30.0,,26980,29841,3339027
41.0,,healthy,lucky agents,20.0,21.0,28.0,20-35,20.0,35.0,25.0,,26980,29841,3339027
1.0,healthy,participants,male,1.0,0.0,30.0,20-40,30.0,30.0,30.0,1.0,13583,15933,6691771
48.0,,healthy,,,,,,,,,2.0,5980,9274,5090046
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,49231,52067,7363473
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,49231,52067,7363473
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,30700,34006,3661949
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,30700,34006,3661949
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,9485,12476,8326338
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,9485,12476,8326338
10.0,,healthy,,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,10852,13618,6803428
15.0,FOG,patients,,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,10852,13618,6803428
20.0,FOG+,patients,,12.0,8.0,50.0,40-60,40.0,60.0,50.0,1.0,10852,13618,6803428
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,4.0,2388,5188,3229557
30.0,patients,patients,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,4.0,2388,5188,3229557
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,1695,4914,4240043
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,1695,4914,4240043
50.0,healthy,patients,prosocials,25.0,25.0,35.0,20-50,20.0,50.0,30.0,11.0,31389,34813,5390759
50.0,,healthy,proselfs,30.0,20.0,40.0,25-60,25.0,60.0,45.0,11.0,31389,34813,5390759
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,5.0,14552,18103,7052248
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,5.0,14552,18103,7052248
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,15599,19334,6014584
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,15599,19334,6014584
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,11.0,18683,20689,4481146
30.0,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,11.0,18683,20689,4481146
10.0,Parkinson's disease,patients,PD patients with apraxia,5.0,5.0,65.0,60-70,60.0,70.0,65.0,1.0,37422,40441,5408054
15.0,,healthy,Healthy controls,8.0,7.0,55.0,50-60,50.0,60.0,55.0,1.0,37422,40441,5408054
10.0,AD,patients,AD,5.0,5.0,35.0,25-45,25.0,45.0,30.0,,13937,17816,4300003
10.0,,healthy,Control,5.0,5.0,40.0,30-50,30.0,50.0,35.0,,13937,17816,4300003
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,21218,23006,7181727
30.0,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,21218,23006,7181727
23.0,healthy,patients,visit 1,12.0,11.0,35.0,20-50,20.0,50.0,30.0,1.0,29760,30883,7438664
23.0,healthy,patients,visit 2,12.0,11.0,36.0,21-51,21.0,51.0,31.0,1.0,29760,30883,7438664
40.0,ADHD,patients,,20.0,20.0,25.0,18-35,18.0,35.0,24.0,1.0,33246,33925,7643386
40.0,healthy,controls,,20.0,20.0,27.0,20-40,20.0,40.0,26.0,1.0,33246,33925,7643386
22.0,healthy,patients,phosphene perceivers,10.0,12.0,30.0,20-40,20.0,40.0,25.0,2.0,2310,5805,3897613
12.0,healthy,patients,non-perceivers,6.0,6.0,35.0,30-40,30.0,40.0,35.0,2.0,2310,5805,3897613
29.0,population,participants,all,,,,,,,,2.0,34388,36018,6726596
6.0,FAS/PFAS,patients,children,0.0,6.0,,,,,,,26820,29600,5766638
5.0,HE,patients,heavily exposed non-syndromal,0.0,5.0,,,,,,,26820,29600,5766638
16.0,,healthy,children,0.0,16.0,,,,,,,26820,29600,5766638
1.0,,healthy,CG,,,,,,,,,13649,16742,6151682
1.0,patient,patients,,,,,,,,,,13649,16742,6151682
4.0,healthy,patients,Group A,2.0,2.0,30.0,20-40,20.0,40.0,30.0,,9766,13246,4898929
6.0,patients,patients,Group B,3.0,3.0,45.0,40-50,40.0,50.0,45.0,,9766,13246,4898929
37.0,,healthy,,15.0,22.0,25.92,18-38,18.0,38.0,,,6271,7371,5423966
10.0,VID patients,patients,,3.0,7.0,50.5,,,,,,8853,11482,5345975
10.0,,healthy,,3.0,7.0,49.7,,,,,,8853,11482,5345975
35.0,low-grade HE,patients,,28.0,7.0,53.86,18-,18.0,82.0,53.87,1.0,5830,7652,3543360
35.0,,healthy,,28.0,7.0,50.41,18-,18.0,82.0,50.41,1.0,5830,7652,3543360
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,58707,61313,3176913
40.0,,healthy,group2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,1.0,58707,61313,3176913
14.0,,healthy,,14.0,0.0,32.47,22 to 42,22.0,42.0,,,9943,13446,8032591
16.0,,healthy,,16.0,0.0,30.25,23 to 42,23.0,42.0,,,9943,13446,8032591
9.0,PBD-depression,patients,,,,,,,,,,14352,16084,4149208
12.0,sleep,patients,S,6.0,6.0,27.0,SD 7.3,,,,,5649,9622,5828450
12.0,PIS,patients,P,,,24.0,SD 3.8,,,,,5649,9622,5828450
1.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,2.0,11949,14760,4683460
2.0,,healthy,group2,3.0,7.0,25.0,18-35,18.0,35.0,25.0,2.0,11949,14760,4683460
10.0,,healthy,,,,,,,,,,5322,7172,6209833
38.0,cognitively unimpaired,participants,cognitively unimpaired,,,,,,,,,5412,7779,7090100
121.0,,healthy,,60.0,61.0,35.0,20-50,20.0,50.0,35.0,2.0,28274,31003,4019564
12.0,,healthy,,,,,,,,,,4927,5697,4779507
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,48578,51932,7075880
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,48578,51932,7075880
20.0,schizophrenia,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,2341,5827,6361032
20.0,,healthy,group 2,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,2341,5827,6361032
20.0,MwoA,patients,MwoA,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,10349,11429,7489040
20.0,,healthy,HCs,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,10349,11429,7489040
1.0,arthritic,patients,arthritic patient,0.0,1.0,,,,,,,20238,24235,1291397
1.0,,healthy,normal healthy subjects,,,,,,,,,20238,24235,1291397
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,12479,15197,7572327
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,12479,15197,7572327
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,18982,20549,4580315
40.0,,healthy,group2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,,18982,20549,4580315
234.0,,healthy,,,,,,,,,,25443,27590,3814956
23.0,dyslexia,patients,,14.0,9.0,9.8,,,,,,11704,14902,7267899
23.0,,healthy,,10.0,13.0,9.7,,,,,,11704,14902,7267899
14.0,healthy,patients,group1,7.0,7.0,30.0,20-40,20.0,40.0,30.0,1.0,39366,40985,5842548
10.0,,healthy,group2,5.0,5.0,35.0,25-45,25.0,45.0,35.0,1.0,39366,40985,5842548
136.0,,healthy,,,,,,,,,8.0,20461,22293,7399345
29.0,,healthy,,,,,,,,,8.0,20461,22293,7399345
107.0,,healthy,,64.0,43.0,24.4,18-48,18.0,48.0,,8.0,20461,22293,7399345
1.0,healthy,patients,group1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,8.0,9454,11608,4423353
2.0,,healthy,group2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,8.0,9454,11608,4423353
18.0,,healthy,,,,,,,,,,26754,30589,3631111
25.0,CMS,patients,,,,,,,,,1.0,6070,7449,8777079
25.0,,healthy,,,,,,,,,1.0,6070,7449,8777079
20.0,NK refugees,patients,,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,31148,32546,8417257
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,31148,32546,8417257
6.0,Reading disabled,patients,RD,3.0,3.0,,,,,,,9186,12645,3756280
5.0,Non-verbally gifted,patients,G,1.0,4.0,,,,,,,9186,12645,3756280
9.0,Non-verbally gifted and reading disabled,patients,GRD,4.0,5.0,,,,,,,9186,12645,3756280
9.0,,healthy,C,6.0,9.0,,,,,,,9186,12645,3756280
1.0,stroke,patients,,,,,,,,,,25455,26111,4521505
1.0,healthy,controls,matched hand,,,,,,,,,25455,26111,4521505
220.0,,healthy,MRI,,,,,,,,7.0,18059,21062,2453130
10.0,SA,patients,HC individuals,5.0,5.0,35.0,25-45,25.0,45.0,30.0,,17616,20290,6522834
50.0,healthy,patients,adolescents,25.0,25.0,16.0,13-19,13.0,19.0,16.0,1.0,8330,10298,3609767
50.0,healthy,patients,adults,25.0,25.0,30.0,25-40,25.0,40.0,30.0,1.0,8330,10298,3609767
60.0,,healthy,,26.0,34.0,37.7,18-60,18.0,60.0,,1.0,26051,27521,2877098
20.0,,healthy,omnivore,9.0,11.0,36.9,22-60,22.0,60.0,,1.0,26051,27521,2877098
19.0,,healthy,vegetarians,8.0,11.0,40.3,23-60,23.0,60.0,,1.0,26051,27521,2877098
21.0,,healthy,vegans,9.0,12.0,36.3,18-53,18.0,53.0,,1.0,26051,27521,2877098
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,37021,40754,2596101
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,37021,40754,2596101
16.0,normal vision,participants,right-handed,8.0,8.0,24.6,,,,,1.0,8014,8506,5861186
1.0,healthy,patients,group1,10.0,15.0,35.0,25-45,25.0,45.0,30.0,,9948,13848,3755273
2.0,,healthy,group2,5.0,8.0,40.0,30-50,30.0,50.0,45.0,,9948,13848,3755273
11.0,CPT,patients,,,,,,,,,1.0,15022,16855,7005099
42.0,,healthy,,20.0,22.0,35.0,20-50,20.0,50.0,30.0,,29200,32265,7502837
20.0,T1D,patients,early onset,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,2389,6076,5459425
20.0,,healthy,control,10.0,10.0,30.0,25-35,25.0,35.0,30.0,,2389,6076,5459425
