count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
20,healthy,college students,healthy,12.0,8.0,22.6,22-26,22.0,26.0,23.0,4.0,7467,8185,4121234
1,left-sided stroke patients,patients,MST for face-name associative encoding,0.0,1.0,,,,,,16.0,28726,31882,6532294
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,12.0,29132,33039,4717318
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,30.0,12.0,29132,33039,4717318
30,active TAO,patients,TAO,15.0,15.0,45.0,30-60,30.0,60.0,45.0,7.0,12205,14283,8226248
20,inactive TAO,patients,TAO,10.0,10.0,50.0,40-60,40.0,60.0,50.0,7.0,12205,14283,8226248
25,,healthy,control,12.0,13.0,35.0,25-45,25.0,45.0,35.0,7.0,12205,14283,8226248
50,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,2.0,10437,13393,6603018
40,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,2.0,10437,13393,6603018
14,neurotypical,participants,,4.0,10.0,28.31,20-36,20.0,36.0,,6.0,12595,13024,3575057
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,,29632,32082,4838249
2,,healthy,group2,4.0,6.0,35.0,25-45,25.0,45.0,30.0,,29632,32082,4838249
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,5.0,12165,13325,4684365
30,patients,patients,experimental,15.0,15.0,40.0,35-45,35.0,45.0,40.0,5.0,12165,13325,4684365
350,outpatients,patients,depression,150.0,200.0,35.0,20-60,20.0,60.0,30.0,2.0,2701,6589,4114426
200,,healthy,control,100.0,100.0,30.0,25-35,25.0,35.0,30.0,2.0,2701,6589,4114426
1,schizophrenia,patients,treated patients,0.0,1.0,,,,,,,32826,35519,3744058
20,PR,patients,PR,10.0,10.0,35.0,25-45,25.0,45.0,30.0,8.0,16082,17034,6006772
30,,healthy,,,,,,,,,3.0,9392,10129,7235958
16,,healthy,,8.0,8.0,48.2,18-60,18.0,60.0,,3.0,4407,6727,3786613
3,German Beijing,patients,,,,,,,,,,27564,28916,3983486
20,,healthy,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,19513,22498,5603698
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,6.0,19513,22498,5603698
12,healthy,patients,group1,6.0,6.0,30.0,20-40,20.0,40.0,25.0,,45072,46535,3519473
8,,healthy,group2,4.0,4.0,35.0,30-40,30.0,40.0,35.0,,45072,46535,3519473
59,PI,patients,,30.0,29.0,45.0,30-60,30.0,60.0,42.0,1.0,1484,4708,7344192
47,,healthy,,20.0,27.0,40.0,25-55,25.0,55.0,38.0,1.0,1484,4708,7344192
14,,healthy,,14.0,0.0,25.9,23-28,23.0,28.0,25.0,2.0,6747,8317,4221616
22,,healthy,carriers of the S/S-allele variant,,,,,,,,,25274,28219,7200443
38,,healthy,carriers of the S/L-allele variant,,,,,,,,,25274,28219,7200443
22,,healthy,carriers of the L/L-allele variant,,,,,,,,,25274,28219,7200443
48,panic disorder and agoraphobia,patients,,,,,,,,,,25274,28219,7200443
34,,healthy,healthy control subjects,,,,,,,,,25274,28219,7200443
20,MdDS,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,2.0,2266,5337,3510214
15,MdDS,patients,Group B,5.0,10.0,50.0,40-60,40.0,60.0,55.0,2.0,2266,5337,3510214
30,,healthy,Group C,15.0,15.0,35.0,20-50,20.0,50.0,30.0,2.0,2266,5337,3510214
50,MDD,patients,T-carrier,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,14523,17981,5097818
50,,healthy,,25.0,25.0,40.0,25-55,25.0,55.0,45.0,,14523,17981,5097818
20,depression,patients,adolescent girls,0.0,20.0,16.5,14-18,14.0,18.0,16.0,9.0,27443,30759,5626656
4,,healthy,,2.0,2.0,,,,,,3.0,8295,11902,5072568
8,,healthy,,,,,,,,,7.0,19198,21989,3896435
50,healthy,patients,group 1,20.0,30.0,35.0,25-45,25.0,45.0,30.0,4.0,6993,9395,6007508
40,patients,patients,group 2,15.0,25.0,40.0,30-50,30.0,50.0,35.0,4.0,6993,9395,6007508
10,MLD,patients,children,5.0,5.0,10.0,5-15,5.0,15.0,10.0,16.0,45407,48521,6308383
20,AD,patients,mild,10.0,10.0,65.0,50-80,50.0,80.0,60.0,2.0,2699,6057,6580312
20,,healthy,control,10.0,10.0,60.0,45-75,45.0,75.0,55.0,2.0,2699,6057,6580312
20,schizophrenia,patients,SZ,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2260,5882,5256117
20,,healthy,HC,10.0,10.0,30.0,20-40,20.0,40.0,25.0,2.0,2260,5882,5256117
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,5.0,11335,15099,3281860
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,5.0,11335,15099,3281860
3,,healthy,children/adolescents,0.0,3.0,,,,,,4.0,9601,10436,3377684
1,NF1,patients,adolescents,0.0,1.0,,,,,,4.0,9601,10436,3377684
18,,healthy,,,,,,,,,2.0,5421,6964,3483466
14,obese,patients,,,,,,,,,2.0,5421,6964,3483466
17,successful weight loss maintainers,patients,,,,,,,,,2.0,5421,6964,3483466
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,2057,5973,5717028
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,2.0,2057,5973,5717028
1,C.L.,controls,,,,,,,,,,34693,36249,4350403
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1673,4983,8163792
30,patients,patients,group A,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,1673,4983,8163792
20,patients,patients,group B,10.0,10.0,50.0,40-60,40.0,60.0,50.0,,1673,4983,8163792
10,left TLE,patients,left TLE,5.0,5.0,35.0,25-45,25.0,45.0,30.0,,25981,29681,2905610
11,right TLE,patients,right TLE,6.0,5.0,40.0,30-50,30.0,50.0,35.0,,25981,29681,2905610
10,healthy,patients,AP musicians,5.0,5.0,25.0,20-30,20.0,30.0,25.0,,5802,9051,2749857
15,patients,patients,non-AP musicians,8.0,7.0,30.0,25-35,25.0,35.0,30.0,,5802,9051,2749857
1,healthy,patients,female,0.0,1.0,25.0,20-30,20.0,30.0,25.0,2.0,2600,6092,2994755
124,young females,participants,young females,0.0,124.0,15.99,12-19,12.0,19.0,,4.0,11483,15069,5548820
20,healthy,patients,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,17482,21428,2577939
15,patients,patients,alcohol,8.0,7.0,35.0,30-40,30.0,40.0,35.0,,17482,21428,2577939
17,patients,patients,,,,,,,,,7.0,20097,22142,6051941
30,primary insomnia,patients,,,,,,,,,1.0,7172,9827,5996039
30,,healthy,,,,,,,,,1.0,7172,9827,5996039
50,depression,patients,group 1,20.0,30.0,35.0,25-45,25.0,45.0,30.0,3.0,8833,10727,7875881
30,,healthy,group 2,15.0,15.0,40.0,30-50,30.0,50.0,45.0,3.0,8833,10727,7875881
50,PTSD,patients,Group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,1.0,1994,5663,8046805
50,,healthy,Group B,30.0,20.0,28.0,20-35,20.0,35.0,25.0,1.0,1994,5663,8046805
105,,healthy,,,,,,,,,7.0,23046,26929,8410528
11,HDBR + CO,patients,HDBR + CO,6.0,5.0,34.0,8 years,34.0,42.0,36.0,4.0,7339,10302,7399639
16,70-day HDBR,patients,70-day HDBR,16.0,0.0,29.0,3 years,26.0,32.0,29.0,4.0,7339,10302,7399639
1,instructed fear paradigm,IT,,,,,,,,,4.0,6938,8588,5390728
1,conditioning phase,CT,,,,,,,,,4.0,6938,8588,5390728
20,OCD,patients,moderate symptoms,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,17790,20968,4833895
15,OCD,patients,severe symptoms,8.0,7.0,40.0,30-50,30.0,50.0,45.0,,17790,20968,4833895
25,healthy,controls,,12.0,13.0,30.0,20-40,20.0,40.0,35.0,,17790,20968,4833895
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,21970,24371,7336141
30,patients,patients,group 1,15.0,15.0,45.0,40-50,40.0,50.0,45.0,6.0,21970,24371,7336141
25,patients,patients,group 2,12.0,13.0,55.0,50-60,50.0,60.0,55.0,6.0,21970,24371,7336141
22,MDD and disruptive behaviors,patients,,,,,,,,,3.0,9109,10145,4706123
20,,healthy,,,,,,,,,3.0,9109,10145,4706123
49,healthy,patients,healthy,25.0,24.0,30.0,20-40,20.0,40.0,30.0,2.0,2143,5874,2603585
14,pontine stroke,patients,,9.0,5.0,65.07,56 years,56.0,79.0,,3.0,5579,6639,6929567
17,basal ganglia stroke,patients,,12.0,5.0,62.29,11.26 years,11.26,79.0,,3.0,5579,6639,6929567
20,,healthy,,13.0,7.0,58.7,5.88 years,5.88,70.0,,3.0,5579,6639,6929567
20,PBD,patients,Group A,10.0,10.0,15.0,10-20,10.0,20.0,15.0,2.0,1617,5550,3590243
15,PBD,patients,Group B,5.0,10.0,12.0,8-16,8.0,16.0,12.0,2.0,1617,5550,3590243
30,,healthy,Group C,15.0,15.0,18.0,16-20,16.0,20.0,18.0,2.0,1617,5550,3590243
1,aphasia,participants,with aphasia,0.0,1.0,45.0,40-50,40.0,50.0,45.0,7.0,25592,29521,3477078
1,controls,participants,controls,1.0,0.0,35.0,30-40,30.0,40.0,35.0,7.0,25592,29521,3477078
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,5.0,20261,23664,7481390
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,5.0,20261,23664,7481390
30,Cantonese-Mandarin BGs,patients,,7.0,23.0,21.0,,,,,10.0,19696,22353,8000089
30,Mandarin MGs,patients,,9.0,21.0,21.43,,,,,10.0,19696,22353,8000089
8,,healthy,,2.0,6.0,24.25,1.98,24.25,24.25,24.25,4.0,8185,9446,3686683
8,stress,patients,,2.0,6.0,23.86,0.35,23.86,23.86,23.86,4.0,8185,9446,3686683
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,9.0,35976,39560,3422286
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,9.0,35976,39560,3422286
24,,healthy,,,,,,,,,3.0,10144,10835,8036207
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,1974,4958,6362490
40,,healthy,Group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,2.0,1974,4958,6362490
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,38848,41424,6699467
100,patients,patients,treatment,60.0,40.0,45.0,30-60,30.0,60.0,45.0,,38848,41424,6699467
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,28.0,1.0,1818,5778,3410370
30,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,47.0,1.0,1818,5778,3410370
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,5.0,17933,21922,5989618
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,5.0,17933,21922,5989618
13,,healthy,,4.0,9.0,29.4,+/-7 years,,,,2.0,7800,8183,2908128
20,acute BGIS,patients,male,10.0,10.0,45.0,30-60,30.0,60.0,45.0,,20461,23904,8803449
20,acute BGIS,patients,female,0.0,20.0,50.0,40-60,40.0,60.0,50.0,,20461,23904,8803449
6,normal,subjects,right-handed,2.0,4.0,27.5,20-31,20.0,31.0,,2.0,5503,5880,2525985
12,CM-group,patients,,,,,,,,,3.0,12422,13042,2825260
10,,healthy,,,,,,,,,3.0,12422,13042,2825260
50,POAG,patients,Group A,25.0,25.0,60.0,50-70,50.0,70.0,60.0,2.0,2493,6476,4624709
30,PACG,patients,Group B,15.0,15.0,65.0,55-75,55.0,75.0,65.0,2.0,2493,6476,4624709
20,,healthy,Group C,10.0,10.0,55.0,45-65,45.0,65.0,55.0,2.0,2493,6476,4624709
1,patient,patients,group 1,1.0,0.0,35.0,25-45,25.0,45.0,35.0,8.0,17354,19623,3805951
2,,healthy,group 2,1.0,1.0,30.0,25-35,25.0,35.0,30.0,8.0,17354,19623,3805951
10,fibromyalgia,patients,young,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,42417,44494,3814958
15,fibromyalgia,patients,older,8.0,7.0,50.0,40-60,40.0,60.0,50.0,1.0,42417,44494,3814958
10,Essential Tremor,patients,Group A,5.0,5.0,60.0,50-70,50.0,70.0,55.0,2.0,2807,6620,6036145
15,Multiple Sclerosis,patients,Group B,8.0,7.0,45.0,30-60,30.0,60.0,40.0,2.0,2807,6620,6036145
20,,healthy,Group C,10.0,10.0,35.0,20-50,20.0,50.0,30.0,2.0,2807,6620,6036145
124,,healthy,,69.0,44.0,253.5,19 and 34,19.0,34.0,,21.0,46953,48718,7498611
10,manic PBD,patients,mPBD,5.0,5.0,30.0,20-40,20.0,40.0,30.0,11.0,19495,22453,8500876
10,euthymic PBD,patients,ePBD,5.0,5.0,35.0,25-45,25.0,45.0,35.0,11.0,19495,22453,8500876
10,,healthy,HCs,5.0,5.0,40.0,30-50,30.0,50.0,40.0,11.0,19495,22453,8500876
1,kill joy,patients,er,0.0,1.0,,,,,,4.0,12856,15264,6302005
1,case closed,patients,,,,,,,,,4.0,12856,15264,6302005
50,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,16.0,49027,51069,2742668
30,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,16.0,49027,51069,2742668
71,,healthy,,0.0,71.0,,,,,,13.0,30525,32695,6688450
10,aMCI/mAD,patients,,5.0,5.0,70.0,60-80,60.0,80.0,70.0,13.0,40616,44015,7838677
10,,healthy,,5.0,5.0,65.0,55-75,55.0,75.0,65.0,13.0,40616,44015,7838677
11,,healthy,,6.0,5.0,25.0,3 years,,,,5.0,10514,11962,4382975
14,,healthy,,11.0,3.0,25.0,3 years,,,,5.0,10514,11962,4382975
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3.0,10285,11240,7243356
40,,healthy,group2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,3.0,10285,11240,7243356
50,healthy,patients,group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,2.0,45806,49659,6140103
40,,healthy,group B,15.0,25.0,42.0,35-50,35.0,50.0,40.0,2.0,45806,49659,6140103
20,patients,group1,subgroup1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,6.0,16354,17979,3426465
15,healthy,group2,subgroup2,8.0,7.0,40.0,30-50,30.0,50.0,45.0,6.0,16354,17979,3426465
40,,healthy,,,,,,,,,2.0,7899,11168,5073153
17,,healthy,,10.0,7.0,24.21,,,,,2.0,7899,11168,5073153
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,12.0,31961,35174,5550544
30,patients,patients,experimental,15.0,15.0,45.0,40-50,40.0,50.0,45.0,12.0,31961,35174,5550544
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,5.0,11725,14953,4683193
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,5.0,11725,14953,4683193
15,DCP,patients,,,,,,,,,5.0,10308,11249,6442313
15,,healthy,,,,,,,,,5.0,10308,11249,6442313
49,,healthy,,,,,,,,,2.0,9639,13421,6197328
60,MDD,patients,remitted,,,,,,,,2.0,9639,13421,6197328
20,HFA,adolescents,male,20.0,0.0,,10-17 years,10.0,17.0,,5.0,15319,17813,4299957
12,TD,adolescents,age-matched,,,,11-17 years,11.0,17.0,,5.0,15319,17813,4299957
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,30246,32677,4706972
30,patients,patients,depression,15.0,15.0,40.0,30-50,30.0,50.0,40.0,,30246,32677,4706972
1,sedentary middle-aged males,patients,,1.0,0.0,,,,,,2.0,5314,9073,5861091
17,ATSAs,patients,Male,17.0,0.0,,,,,,2.0,7490,9655,6937793
22,healthy,controls,Male,22.0,0.0,,,,,,2.0,7490,9655,6937793
20,post-stroke aphasia,patients,CIAT,10.0,10.0,55.0,40-70,40.0,70.0,50.0,16.0,27276,29137,5529460
20,post-stroke aphasia,patients,observation,10.0,10.0,60.0,45-75,45.0,75.0,55.0,16.0,27276,29137,5529460
20,healthy,patients,early bilinguals,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,1805,4131,4936632
15,patients,patients,late bilinguals,8.0,7.0,35.0,30-40,30.0,40.0,35.0,1.0,1805,4131,4936632
20,ASD,patients,Group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,2594,6459,7194032
15,ASD,patients,Group 2,8.0,7.0,30.0,25-35,25.0,35.0,30.0,2.0,2594,6459,7194032
25,,healthy,Group 1,12.0,13.0,28.0,22-35,22.0,35.0,28.0,2.0,2594,6459,7194032
2,adolescent,patients,adolescent,1.0,1.0,15.0,13-17,13.0,17.0,15.0,,29043,30228,2695858
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,6.0,14826,18060,6008551
40,,healthy,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,6.0,14826,18060,6008551
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,1478,5318,3985424
15,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,1478,5318,3985424
41,experimental,active control,,,,,,,,,6.0,18815,20866,4451342
19,control,participants,,,,,,,,,6.0,18815,20866,4451342
20,PD,patients,Group A,10.0,10.0,65.0,50-80,50.0,80.0,70.0,1.0,2956,5844,8674725
15,PD,patients,Group B,8.0,7.0,70.0,60-80,60.0,80.0,75.0,1.0,2956,5844,8674725
25,,healthy,Group C,12.0,13.0,55.0,40-70,40.0,70.0,60.0,1.0,2956,5844,8674725
20,postpartum women without affective disorders,patients,postpartum women,10.0,10.0,30.0,25-35,25.0,35.0,30.0,2.0,2252,5841,5944019
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,33052,34978,3346725
30,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,33052,34978,3346725
50,obsessive-compulsive disorder (OCD),patients,OCD patients,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,2385,4536,7687999
32,,healthy,,16.0,16.0,,,,,,,28252,31864,6387933
50,tinnitus patients,patients,,25.0,25.0,45.0,30-60,30.0,60.0,45.0,5.0,15320,16641,5844916
50,,healthy,,25.0,25.0,40.0,25-55,25.0,55.0,40.0,5.0,15320,16641,5844916
7,healthy,patients,group1,4.0,3.0,35.0,25-45,25.0,45.0,30.0,8.0,15328,17829,4531323
10,patients,patients,group2,6.0,4.0,42.0,35-55,35.0,55.0,40.0,8.0,15328,17829,4531323
10,SSD,patients,group 1,5.0,5.0,40.0,30-50,30.0,50.0,40.0,18.0,38406,41899,6706639
15,SSD,patients,group 2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,18.0,38406,41899,6706639
20,,healthy,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,18.0,38406,41899,6706639
20,dyslexia,patients,group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,38928,41976,3692444
15,dyslexia,patients,group 2,8.0,7.0,28.0,25-35,25.0,35.0,28.0,,38928,41976,3692444
25,,healthy,group 1,12.0,13.0,30.0,28-35,28.0,35.0,30.0,,38928,41976,3692444
18,,healthy,group 2,9.0,9.0,32.0,30-35,30.0,35.0,32.0,,38928,41976,3692444
20,healthy,patients,Western,10.0,10.0,30.0,20-40,20.0,40.0,30.0,10.0,23718,27620,6478896
15,,healthy,Eastern,8.0,7.0,35.0,25-45,25.0,45.0,35.0,10.0,23718,27620,6478896
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,,14004,15993,3063350
2,,healthy,group2,4.0,6.0,35.0,25-45,25.0,45.0,30.0,,14004,15993,3063350
1,middle-aged adults,patients,middle-aged adults,,,,,,,,,32276,36130,3644676
31,,healthy,,,,,,,,,6.0,12436,15975,4661275
18,MDD,patients,,10.0,8.0,35.0,25-45,25.0,45.0,30.0,3.0,14446,17366,7355178
20,somatoform disorder,patients,pre-treatment,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2434,6203,3744921
20,healthy,control,control,10.0,10.0,30.0,20-40,20.0,40.0,25.0,2.0,2434,6203,3744921
21,,healthy,girls,9.0,12.0,,7-15 years old,,,,3.0,5912,7308,4978833
23,ADHD,patients,girls,16.0,7.0,,7-15 years old,,,,3.0,5912,7308,4978833
50,blast-related MTBI,patients,with MTBI,30.0,20.0,35.0,20-50,20.0,50.0,30.0,1.0,2255,4498,3905226
50,,healthy,without MTBI,25.0,25.0,40.0,25-55,25.0,55.0,45.0,1.0,2255,4498,3905226
50,PD patients,patients,PD patients,25.0,25.0,60.0,50-70,50.0,70.0,55.0,10.0,19939,21173,4525020
50,,healthy,healthy,25.0,25.0,55.0,45-65,45.0,65.0,60.0,10.0,19939,21173,4525020
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,7.0,16934,20705,4460129
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,7.0,16934,20705,4460129
20,migraine patients,patients,interictal,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2109,4061,2582961
20,,healthy,,10.0,10.0,40.0,30-50,30.0,50.0,45.0,2.0,2109,4061,2582961
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,10.0,30586,33938,4322727
40,,healthy,Group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,10.0,30586,33938,4322727
24,healthy,participants,right-handed,11.0,13.0,27.0,22-44 years,22.0,44.0,27.0,2.0,6717,10602,3593578
47,MBT,patients,left hemisphere,44.0,3.0,55.0,40-70,40.0,70.0,57.0,12.0,34848,38616,6992642
40,healthy controls and participants with CD combined,patients,total female sample,,,,,,,,8.0,21666,23813,4032577
20,Tourette Syndrome,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,10367,12233,5554925
15,Healthy,control,Group B,8.0,7.0,28.0,25-35,25.0,35.0,28.0,2.0,10367,12233,5554925
30,FOG-,patients,,,,,,,,,10.0,12247,14390,7568140
25,FOG+,patients,,,,,,,,,10.0,12247,14390,7568140
26,,healthy,,,,,,,,,10.0,12247,14390,7568140
1,healthy,patients,children,0.0,1.0,3.0,3-3,3.0,3.0,3.0,,29234,31850,5737644
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,3.0,13593,16987,5200881
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,3.0,13593,16987,5200881
24,,healthy,,,,,,,,,5.0,10939,12696,5516734
10,,healthy,controls,5.0,5.0,30.0,20-40,20.0,40.0,30.0,10.0,27662,30313,4834945
15,patients,patients,vegetative state/unresponsive wakefulness syndrome,8.0,7.0,45.0,30-60,30.0,60.0,45.0,10.0,27662,30313,4834945
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,10302,13606,4264752
30,patients,patients,experimental,15.0,15.0,35.0,25-45,25.0,45.0,35.0,3.0,10302,13606,4264752
10,low peer preference,children,low preference,5.0,5.0,10.0,8-12,8.0,12.0,10.0,1.0,2162,3495,7374540
10,high peer preference,children,high preference,5.0,5.0,10.0,8-12,8.0,12.0,10.0,1.0,2162,3495,7374540
34,,healthy,,16.0,18.0,23.7,20 to 33,20.0,33.0,,3.0,5448,6314,8790475
15,PTSD,patients,,,,,,,,,7.0,15850,19588,8785646
15,healthy,participants,,,,,,,,,7.0,15850,19588,8785646
22,schizophrenia,patients,,11.0,8.0,,,,,,1.0,8638,11054,5885301
17,,healthy,,7.0,8.0,,,,,,1.0,8638,11054,5885301
3,patients,patients,,2.0,1.0,45.0,40-50,40.0,50.0,45.0,1.0,30106,33097,4144959
20,CSNHL,patients,children,10.0,10.0,8.0,5-12,5.0,12.0,8.0,1.0,2332,5856,8526795
20,,healthy,controls,10.0,10.0,8.0,5-12,5.0,12.0,8.0,1.0,2332,5856,8526795
20,patients,Group A,subgroup 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,23115,25761,4189331
15,healthy,Group B,subgroup 2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,,23115,25761,4189331
20,cLBP,patients,low FOM,10.0,10.0,45.0,30-60,30.0,60.0,45.0,2.0,2103,5150,4960248
20,cLBP,patients,high FOM,10.0,10.0,50.0,35-65,35.0,65.0,50.0,2.0,2103,5150,4960248
20,,healthy,control,10.0,10.0,40.0,25-55,25.0,55.0,40.0,2.0,2103,5150,4960248
10,deaf,deaf signers,male,5.0,5.0,30.0,20-40,20.0,40.0,30.0,10.0,30733,32588,5618270
10,hearing,hearing signers,male,5.0,5.0,35.0,25-45,25.0,45.0,35.0,10.0,30733,32588,5618270
20,chronic LBP,patients,MI-network,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,30006,33387,4646462
20,,healthy,MI-network,10.0,10.0,40.0,25-55,25.0,55.0,35.0,,30006,33387,4646462
10,AD,patients,,5.0,5.0,50.0,40-60,40.0,60.0,50.0,2.0,4847,5323,5466595
11,,healthy,,6.0,5.0,45.0,35-55,35.0,55.0,45.0,2.0,4847,5323,5466595
20,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,3.0,8144,11375,4131867
15,patients,patients,old,8.0,7.0,65.0,60-70,60.0,70.0,65.0,3.0,8144,11375,4131867
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,1321,4416,3872043
30,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,1.0,1321,4416,3872043
33,hyperthyroid,patients,right-handed,,,,18-60 years,,,,2.0,7215,8232,6250039
33,,healthy,,,,,18-60 years,,,,2.0,7215,8232,6250039
10,hearing impairment,patients,HA use,5.0,5.0,45.0,30-60,30.0,60.0,40.0,1.0,22990,26650,6151682
15,congenital deafness,patients,deaf,8.0,7.0,35.0,20-50,20.0,50.0,30.0,1.0,22990,26650,6151682
20,,healthy,control,10.0,10.0,30.0,25-35,25.0,35.0,30.0,1.0,22990,26650,6151682
31,,healthy,,,,24.35,,,,,5.0,13443,14248,6361807
10,healthy,subjects,right-handed,4.0,6.0,22.0,,,,,4.0,5674,6355,3838991
1,minimally conscious state,patients,,0.0,1.0,,,,,,2.0,6205,7204,8894202
1,PI patients,patients,,,,,,,,,,13857,17456,4913992
1,,healthy,,,,,,,,,,13857,17456,4913992
20,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,2359,5619,4330549
15,,healthy,group 2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,2359,5619,4330549
30,TD,patients,TD,15.0,15.0,25.0,20-30,20.0,30.0,25.0,6.0,14375,17867,5279905
30,ASD,patients,ASD,15.0,15.0,30.0,25-35,25.0,35.0,30.0,6.0,14375,17867,5279905
20,aphasia,patients,Group A,10.0,10.0,55.0,40-70,40.0,70.0,55.0,2.0,1849,5171,8565294
15,,healthy,Group B,8.0,7.0,60.0,50-70,50.0,70.0,60.0,2.0,1849,5171,8565294
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,9.0,20133,22680,4274877
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,9.0,20133,22680,4274877
47,SZ,patients,OC,23.0,24.0,32.5,20-45,20.0,45.0,30.0,6.0,16662,20571,6699247
47,SZ,patients,IC,23.0,24.0,32.5,20-45,20.0,45.0,30.0,6.0,16662,20571,6699247
